id,type,name,address,number,state,city,zip,lat,lon,point
2297,Hospital,Velasquez Group,501 Castro Ville Apt. 066,617-315-2345,AL,Cullman,35056,34.196448,-86.895226,"(34.196448, -86.895226)"
2298,Pharmacy,Bailey Ltd,518 Li Mount Suite 336,255-261-1766,AZ,Munds Park,86017,34.94122,-111.640991,"(34.94122, -111.640991)"
2299,Hospital,Quinn Ltd,2927 Matthew Cliffs Suite 086,612-187-7458,TX,Egypt,77436,29.375762,-96.227967,"(29.375762, -96.227967)"
2300,Pharmacy,Hurst-Harper,0422 Stevens Villages Apt. 015,714-103-9827,OR,Keizer,97307,44.984465,-122.457024,"(44.984465, -122.457024)"
2301,Pharmacy,"Holt, Gonzalez and Griffin",219 Nichole Spurs Apt. 409,134-545-5360,FL,Hialeah,33002,25.558428,-80.458168,"(25.558428, -80.458168)"
2302,Pharmacy,"Campbell, Grant and Hayes",695 Joshua Field,309-524-3391,TX,Brownwood,76801,31.775393,-98.99153,"(31.775393, -98.99153)"
2303,Pharmacy,Lopez Group,923 Meghan Skyway Apt. 390,705-750-4103,GA,Avondale Estates,30002,33.771704,-84.23937,"(33.771704, -84.23937)"
2304,Pharmacy,Booth Group,17572 Andrew Springs,327-236-9499,CA,Stockton,95209,37.988691,-121.337187,"(37.988691, -121.337187)"
2305,Pharmacy,Nichols Ltd,3576 Anderson Plains Suite 783,439-159-3495,CA,Oroville,95966,39.463113,-121.417372,"(39.463113, -121.417372)"
2306,Pharmacy,Parker-Green,244 David Alley,956-519-5629,HI,Paauilo,96776,20.035356,-155.377961,"(20.035356, -155.377961)"
2307,Pharmacy,Howard Ltd,668 Wise Mill,406-318-1196,TX,El Paso,79944,31.694842,-106.299987,"(31.694842, -106.29998700000002)"
2308,Pharmacy,Brown-Gibson,8568 Eric Brook Suite 626,460-742-8894,FL,Miami,33144,25.766427,-80.304172,"(25.766427, -80.304172)"
2309,Hospital,"Mendoza, Cole and Burch",69831 Jonathan Forges Apt. 513,675-107-9948,MI,Galesburg,49053,42.303241,-85.395798,"(42.303241, -85.395798)"
2310,Pharmacy,"Rivera, Kennedy and Shaw",668 Hurley Mission Suite 964,167-512-5311,WV,West Liberty,26074,40.169839,-80.595763,"(40.169839, -80.595763)"
2311,Pharmacy,"Williams, Ali and Spence",903 Wilson Flats,661-456-9485,SD,Howes,57748,44.589806,-102.787188,"(44.589806, -102.787188)"
2312,Hospital,Elliott LLC,4634 Lauren Divide,407-787-8538,IA,Hubbard,50122,42.303338,-93.329584,"(42.303338, -93.329584)"
2313,Pharmacy,Tucker Ltd,894 Terry Trace Suite 940,405-621-6341,PA,Birdsboro,19508,40.404848,-75.886642,"(40.404848, -75.88664200000002)"
2314,Hospital,Costa PLC,9926 Melanie Crescent Apt. 998,686-677-3748,TN,Morristown,37816,36.213293,-83.275211,"(36.213293, -83.275211)"
2315,Hospital,Hamilton Inc,9926 Denise Isle Apt. 677,826-516-8484,OH,Cleveland,44194,41.685744,-81.672797,"(41.685744, -81.672797)"
2316,Pharmacy,Martin-Tucker,15110 Zachary Extensions,365-725-2823,KY,Louisville,40242,38.278469,-85.59396,"(38.278469, -85.59396)"
2317,Pharmacy,Moreno-Clayton,472 Ramsey Plain Suite 949,302-313-9457,CA,Avalon,90704,33.786594,-118.298662,"(33.786594, -118.298662)"
2318,Pharmacy,Brown-King,48490 Scott Shores Apt. 611,775-251-6352,MI,Irons,49644,44.091983,-85.90658,"(44.091983, -85.90658)"
2319,Pharmacy,"Walsh, Mcdonald and Tran",70768 Lisa Center Suite 222,796-549-5092,OR,Azalea,97410,42.834139,-123.13216,"(42.834139, -123.13216)"
2320,Pharmacy,Patterson LLC,3569 Michael Rapid Apt. 059,416-789-2769,IN,Arcadia,46030,40.167756,-86.045789,"(40.167756, -86.045789)"
2321,Pharmacy,Bailey-Nichols,11611 Rodney Prairie,561-804-8513,ID,Stanley,83278,44.371442,-114.856089,"(44.371442, -114.85608899999998)"
2322,Pharmacy,Kline-Rivera,8264 Hogan Prairie Apt. 337,435-611-6034,MA,West Boylston,1583,42.362783,-71.781215,"(42.362783, -71.781215)"
2323,Pharmacy,Hughes LLC,0499 Fleming Valleys Apt. 961,598-080-3862,CA,Pasadena,91109,33.786594,-118.298662,"(33.786594, -118.298662)"
2324,Hospital,"Ellis, Porter and Smith",3675 George Mill,242-088-5048,WV,Canvas,26662,38.318389,-80.834152,"(38.318389, -80.834152)"
2325,Pharmacy,Schmidt LLC,2985 Jacqueline Square,323-233-3763,GA,Shellman,31786,31.760361,-84.614914,"(31.760361, -84.614914)"
2326,Pharmacy,Espinoza PLC,125 Tran Isle,951-398-2802,OH,West Mansfield,43358,40.36691,-83.625912,"(40.36691, -83.625912)"
2327,Pharmacy,Wright Ltd,589 Tammy Locks,817-861-6459,NC,Roper,27970,35.835272,-76.554122,"(35.835272, -76.55412199999998)"
2328,Hospital,Johnson-Wallace,2556 Timothy Path Apt. 324,112-185-2397,IA,Everly,51338,43.176799,-95.308899,"(43.176799, -95.308899)"
2329,Pharmacy,Tran-Jackson,385 Justin Bridge Apt. 540,579-097-8029,NY,New York,10118,40.748998,-73.986467,"(40.748998, -73.986467)"
2330,Hospital,"Hayes, Benson and Morgan",75622 Jodi Harbors Apt. 607,341-745-7639,TN,Memphis,38132,35.068014,-90.003349,"(35.068014, -90.003349)"
2331,Pharmacy,Boyer Inc,73046 Robert Meadow Suite 919,806-093-7530,SC,Rock Hill,29731,34.992612,-81.178712,"(34.992612, -81.178712)"
2332,Pharmacy,Williams-Wallace,1289 Chung Plaza Suite 036,541-535-0907,GA,Valdosta,31603,30.827965,-83.252192,"(30.827965000000006, -83.25219200000002)"
2333,Hospital,"Guerra, Riddle and Richardson",082 Obrien Lane Suite 110,612-130-7537,CA,Sacramento,95867,38.377411,-121.444429,"(38.377411, -121.444429)"
2334,Hospital,"Swanson, Graham and Moran",535 Norton Island Apt. 647,239-865-4096,AL,Birmingham,35217,33.56076,-86.856553,"(33.560759999999995, -86.856553)"
2335,Hospital,Pham-Adams,0599 Aguirre Streets Suite 662,767-772-7729,TX,Plano,75026,33.19359,-96.569879,"(33.19359, -96.569879)"
2336,Pharmacy,Morales-Edwards,5658 Curtis Parks,889-035-9626,WV,Alkol,25501,38.167112,-81.968862,"(38.167112, -81.968862)"
2337,Pharmacy,Greene PLC,38014 Scott Spur,512-165-4343,GA,Austell,30106,33.836897,-84.630729,"(33.836897, -84.630729)"
2338,Hospital,"Robinson, Johnson and Johnson",7446 Smith Trafficway Suite 003,432-086-5263,NE,Springfield,68059,41.066988,-96.184792,"(41.066988, -96.184792)"
2339,Hospital,Garcia Group,404 Gibson Land,787-785-3780,MS,Derma,38839,33.856165,-89.303214,"(33.856165000000004, -89.303214)"
2340,Pharmacy,"Dean, Wilson and Ferguson",09654 Matthew Oval,670-335-4096,DC,Washington,56933,38.89,-77.03,"(38.89, -77.03)"
2341,Hospital,Mills-Willis,946 Gregory Centers,262-178-0034,MD,Bethesda,20894,39.143979,-77.207617,"(39.143979, -77.207617)"
2342,Pharmacy,Stark Inc,449 Schroeder Dam,642-155-6431,AL,Crane Hill,35053,34.044614,-87.051404,"(34.044614, -87.051404)"
2343,Pharmacy,Holmes LLC,69390 Hoffman Station Suite 946,273-862-5207,OH,Dayton,45448,39.750471,-84.268593,"(39.75047100000001, -84.26859300000002)"
2344,Hospital,White-Hernandez,985 Jenkins Shore Apt. 553,947-491-0218,CA,San Jose,95103,37.189396,-121.705327,"(37.189396, -121.705327)"
2345,Pharmacy,Dunn Ltd,145 Ryan Stravenue,585-610-9526,MN,Hackensack,56452,46.939139,-94.450641,"(46.939139, -94.450641)"
2346,Pharmacy,"Jones, West and Keller",65501 Bennett Gateway Apt. 408,461-355-0420,LA,New Orleans,70183,29.677893,-90.0901,"(29.677893, -90.0901)"
2347,Pharmacy,Hicks-Bray,62538 William Throughway,921-215-7020,GA,Lithia Springs,30122,33.765457,-84.646946,"(33.765457, -84.646946)"
2348,Pharmacy,Martinez-Smith,65840 Ford Route Suite 215,688-571-4997,VA,Roanoke,24002,37.274175,-79.95786,"(37.274175, -79.95786)"
2349,Pharmacy,Woods Ltd,7325 Shannon Parkway,693-447-8240,MD,Laurel,20725,38.833563,-76.877743,"(38.833563, -76.87774300000002)"
2350,Pharmacy,Williams LLC,8570 Lisa Alley Suite 823,239-130-6712,CA,Los Banos,93635,37.103768,-120.847479,"(37.103768, -120.847479)"
2351,Hospital,Romero LLC,7208 Calderon Roads Suite 206,907-783-8408,MO,Dunnegan,65640,37.698301,-93.542218,"(37.698301, -93.542218)"
2352,Pharmacy,"George, Ellis and Kelly",574 White Shoal,387-851-0295,NY,Greenfield Park,12435,41.727613,-74.515647,"(41.727613, -74.515647)"
2353,Pharmacy,Ramsey-Ochoa,4435 Diaz Ramp Suite 800,695-206-6710,FL,Orlando,32833,28.508779,-81.070334,"(28.508779, -81.070334)"
2354,Hospital,"Perez, Trevino and Dodson",44595 Brandon Squares Apt. 615,452-315-5056,AK,Brevig Mission,99785,64.755604,-165.672344,"(64.755604, -165.67234399999995)"
2355,Pharmacy,"Mcdaniel, Harris and Kirby",90140 Jessica Cape,481-754-7040,FL,Neptune Beach,32266,30.315978,-81.408006,"(30.315978, -81.408006)"
2356,Pharmacy,Hogan Inc,704 Chen Manors Suite 338,743-796-7476,NY,Greenfield Center,12833,43.181214,-73.906293,"(43.181214, -73.906293)"
2357,Hospital,Archer-Valenzuela,3944 Nancy Points,489-139-2964,MN,Lakeville,55044,44.633421,-93.25812,"(44.63342100000001, -93.25812)"
2358,Hospital,Hoover Group,49046 Ramsey Terrace,261-355-7002,NM,Newcomb,87455,36.500162,-108.233548,"(36.500162, -108.233548)"
2359,Hospital,Perez PLC,133 Moreno Trace,840-724-8266,AR,Laneburg,71844,33.70082,-93.294126,"(33.70082, -93.294126)"
2360,Pharmacy,Torres-Rogers,94505 Johnson Causeway,358-471-0361,AL,Huntsville,35801,34.718428,-86.556439,"(34.718428, -86.556439)"
2361,Pharmacy,Jones LLC,524 Bradley Station Apt. 683,680-694-5170,WV,Yolyn,25654,37.781792,-81.891965,"(37.781792, -81.891965)"
2362,Pharmacy,Guerrero and Sons,840 Timothy Corners,227-057-0664,AL,Decatur,35609,34.495365,-86.82993,"(34.495365, -86.82993)"
2363,Hospital,Lopez LLC,010 Ellison Square Apt. 655,327-103-6291,TX,Samnorwood,79077,34.840485,-100.204928,"(34.840485, -100.204928)"
2364,Pharmacy,Mccoy-Hanson,28813 Carey Brook Apt. 485,828-105-0078,MO,Kansas City,64119,39.211552,-94.527381,"(39.21155200000001, -94.527381)"
2365,Hospital,"Edwards, Johnson and Hall",8576 Mcgee Roads Apt. 476,917-286-0316,MA,Wrentham,2093,42.054311,-71.371169,"(42.054311, -71.371169)"
2366,Pharmacy,Potter Inc,11286 Jamie Station,290-160-7428,AR,Menifee,72107,35.153852,-92.552168,"(35.153852, -92.552168)"
2367,Hospital,"Abbott, Edwards and Miller",6403 Dickson Ranch Apt. 568,763-639-5222,WV,New Manchester,26056,40.516234,-80.592823,"(40.516234, -80.592823)"
2368,Pharmacy,Hernandez-Crawford,778 Waters River Apt. 234,795-394-4418,NY,North Norwich,13814,42.603574,-75.528221,"(42.603574, -75.528221)"
2369,Hospital,Brown-Garcia,89152 Susan Hill,797-288-6290,NC,Aulander,27805,36.169398,-77.097225,"(36.169398, -77.097225)"
2370,Hospital,Cochran-Garcia,761 Morales Drives,459-174-9708,ME,North Monmouth,4265,44.303359,-70.037848,"(44.303359, -70.037848)"
2371,Pharmacy,Allison PLC,3557 Cobb Forge Apt. 432,485-496-2850,VA,Saint Paul,24283,36.936767,-82.364288,"(36.936767, -82.364288)"
2372,Pharmacy,Garza Group,33461 Devin Parkways,740-520-6332,ND,Caledonia,58219,47.454888,-97.151692,"(47.454888, -97.151692)"
2373,Hospital,Jones-Smith,217 Harper Harbor,759-240-3948,IL,Compton,61318,41.713223,-89.091458,"(41.713223, -89.09145799999997)"
2374,Hospital,"Hatfield, Reynolds and Spencer",7667 Lauren Pass,155-750-8901,MN,Goodland,55742,47.167838,-93.132367,"(47.167838, -93.132367)"
2375,Pharmacy,"Garrett, Ramirez and Davis",14793 Mitchell Locks,798-619-4238,CA,Glen Ellen,95442,38.383854,-122.557253,"(38.383854, -122.557253)"
2376,Pharmacy,Berry Group,0587 Tate Ferry Suite 094,910-687-9333,MI,Bitely,49309,43.712217,-85.860379,"(43.712217, -85.86037900000002)"
2377,Pharmacy,Pittman-Kirk,6581 Nash Orchard,824-680-8812,WA,Tacoma,98471,47.066193,-122.113223,"(47.066193, -122.113223)"
2378,Hospital,Walters-King,1875 Griffin Lake,548-345-7613,NC,Oakboro,28129,35.240666,-80.319154,"(35.240666, -80.319154)"
2379,Pharmacy,Middleton PLC,62037 Taylor Forges,485-318-5191,CA,Pasadena,91129,33.786594,-118.298662,"(33.786594, -118.298662)"
2380,Pharmacy,Ross-Humphrey,53341 Sandra Hill Suite 550,570-273-6501,CA,San Francisco,94167,37.784827,-122.727802,"(37.784827, -122.727802)"
2381,Pharmacy,Ruiz-Powers,5406 Brown Parkways Suite 984,713-242-9961,AL,Billingsley,36006,32.576407,-86.711472,"(32.576407, -86.711472)"
2382,Pharmacy,Olson-Bullock,7187 Jones Keys,944-881-0757,WI,Sturtevant,53177,42.712962,-87.934013,"(42.712962, -87.93401300000002)"
2383,Pharmacy,Pineda and Sons,3496 Barbara Pine Apt. 872,736-136-8324,CA,Van Nuys,91482,33.786594,-118.298662,"(33.786594, -118.298662)"
2384,Hospital,"Ochoa, Wells and Gardner",0543 Tom Turnpike Suite 535,617-227-3871,CT,New Haven,6507,41.365709,-72.927507,"(41.365709, -72.92750699999998)"
2385,Pharmacy,Watson-Maxwell,86537 Williams Burgs,344-028-8464,IA,Keystone,52249,42.007605,-92.071971,"(42.007605, -92.071971)"
2386,Hospital,Harris and Sons,05349 Brown Via,289-086-6836,IL,Gardner,60424,41.1775,-88.338018,"(41.1775, -88.338018)"
2387,Pharmacy,"Davis, Davenport and Robertson",08019 Tyler Plains,185-269-6151,TN,Spring City,37381,35.693499,-84.819767,"(35.693499, -84.819767)"
2388,Pharmacy,Gonzalez-Petersen,493 Stephen Spurs,311-768-1883,DC,Washington,56972,38.89,-77.03,"(38.89, -77.03)"
2389,Pharmacy,Smith-Lopez,64477 Isabel Valley Suite 283,440-488-0183,UT,Salt Lake City,84165,40.668068,-111.908297,"(40.668068, -111.908297)"
2390,Pharmacy,Hale-Sanders,6486 Kirk Neck Apt. 937,625-248-5033,MN,Loretto,55595,45.015914,-93.47188,"(45.015914, -93.47188)"
2391,Pharmacy,Castillo and Sons,002 White Extension,684-541-6757,OH,Cincinnati,45273,39.166759,-84.53822,"(39.166759000000006, -84.53822)"
2392,Pharmacy,"Russell, Clark and Boyer",02049 Lopez Ford Apt. 931,385-885-7134,WI,Madison,53725,43.06956,-89.423861,"(43.06956, -89.423861)"
2393,Pharmacy,Hayden and Sons,76455 Tracy Rapid,993-293-9895,CA,Baldwin Park,91706,33.786594,-118.298662,"(33.786594, -118.298662)"
2394,Hospital,Farmer and Sons,591 Schmitt Fields Apt. 859,677-134-5889,VA,Evergreen,23939,37.377196,-78.80648,"(37.37719600000001, -78.80648000000002)"
2395,Hospital,Watson PLC,8873 Zimmerman Stravenue,574-444-4455,TX,Big Lake,76932,31.417011,-101.5423,"(31.417011, -101.5423)"
2396,Pharmacy,Carter-York,602 Tracy Meadows,622-192-3778,KY,Frenchburg,40322,37.947025,-83.608449,"(37.947025, -83.608449)"
2397,Pharmacy,Miller-Frazier,8390 Garcia Cape,873-314-9868,PA,Sigel,15860,41.141079,-78.962877,"(41.141079, -78.962877)"
2398,Pharmacy,"Gaines, Davis and Miller",732 Smith Lock Apt. 868,109-152-5245,TX,Alamo,78516,26.221712,-98.218896,"(26.221712, -98.218896)"
2399,Pharmacy,"Lopez, Barnes and Hoffman",3715 Kristina Avenue,964-080-2743,ME,East Millinocket,4430,45.233408,-68.689174,"(45.233408, -68.689174)"
2400,Pharmacy,Stone-Shelton,36268 Wiley Plain Suite 577,200-325-4104,MN,Cannon Falls,55009,44.483189,-92.885609,"(44.483189, -92.885609)"
2401,Hospital,Lawrence Group,001 Fields Hills,557-113-3000,TN,Birchwood,37308,35.312806,-85.009853,"(35.312806, -85.009853)"
2402,Pharmacy,Diaz-Davis,057 Thomas Glen,653-542-7382,WV,Skygusty,24883,37.375246,-81.653889,"(37.375246, -81.653889)"
2403,Pharmacy,Harrison-Hudson,84711 Lisa Key,370-010-8916,NJ,Westfield,7090,40.652851,-74.346764,"(40.652851, -74.34676400000002)"
2404,Hospital,"Parker, Francis and Sparks",11391 Kevin Port,488-846-8244,MD,Rockville,20857,39.143979,-77.207617,"(39.143979, -77.207617)"
2405,Pharmacy,Greer Ltd,045 Anna Fall,565-268-3020,CO,Pleasant View,81331,37.551564,-108.829926,"(37.551564, -108.829926)"
2406,Pharmacy,Maldonado Inc,3179 Ryan Throughway,108-361-4450,MS,West Point,39773,33.621135,-88.609136,"(33.621134999999995, -88.60913599999998)"
2407,Pharmacy,Moss Group,410 Porter Haven,431-437-6789,NY,Shrub Oak,10588,41.330892,-73.823549,"(41.330892, -73.823549)"
2408,Hospital,Patel and Sons,874 Anthony Mission Suite 159,416-244-8569,OR,Paisley,97636,42.775198,-120.330349,"(42.775198, -120.330349)"
2409,Pharmacy,Stewart and Sons,36138 Shelly Route,719-537-8741,ME,Lee,4455,45.519867,-68.647416,"(45.519867, -68.647416)"
2410,Hospital,Richardson-Davis,63231 Daniels Islands,683-718-1453,CA,Seeley,92273,32.79413,-115.694768,"(32.79413, -115.694768)"
2411,Pharmacy,Cooper LLC,413 Adams Forest Suite 762,165-166-0451,OH,Petersburg,44454,40.929,-80.54758,"(40.929, -80.54758000000002)"
2412,Hospital,Fleming-Brady,974 Leslie Keys Suite 965,476-667-6406,KY,Clermont,40110,37.93462,-85.65545,"(37.93462, -85.65545)"
2413,Pharmacy,"Wells, Lawson and Weaver",68862 Stephanie River Suite 146,773-361-7210,NJ,Waldwick,7463,41.041225,-74.128326,"(41.041225, -74.128326)"
2414,Pharmacy,"Cox, Jones and Jones",52689 Brady Courts,131-868-5182,IA,Fort Madison,52627,40.596949,-91.434473,"(40.596949, -91.434473)"
2415,Hospital,Long Inc,4966 Scott Camp Suite 013,973-265-1283,IL,East Saint Louis,62207,38.58705,-90.127808,"(38.58705, -90.127808)"
2416,Pharmacy,Lopez and Sons,571 James Knoll Apt. 000,357-169-3060,TN,Lancing,37770,36.146631,-84.695508,"(36.146631, -84.69550799999998)"
2417,Pharmacy,Fowler PLC,37496 Heather Causeway Apt. 199,906-820-8825,VA,Schley,23154,37.418242,-76.508402,"(37.418242, -76.508402)"
2418,Pharmacy,Buckley PLC,2545 Brenda Meadow,808-261-9263,IA,Casey,50048,41.576333,-94.521205,"(41.576333, -94.521205)"
2419,Pharmacy,"Nixon, Taylor and Hunter",937 Deborah Common,863-734-0460,NJ,Teterboro,7699,40.85,-74.05,"(40.85, -74.05)"
2420,Hospital,Richardson Ltd,160 Cantrell Alley Apt. 174,472-299-9652,MI,Mackinaw City,49701,45.753019,-84.691745,"(45.753019, -84.691745)"
2421,Pharmacy,French-Peters,84970 Howard Creek,951-792-3311,MN,Nett Lake,55772,48.081686,-93.083438,"(48.081686, -93.083438)"
2422,Hospital,"Burke, Stevens and Walker",8722 Anderson Mountains,371-070-8546,TX,Wadsworth,77483,28.754719,-95.945896,"(28.754719, -95.945896)"
2423,Pharmacy,"Martinez, Young and Dalton",84928 Lowe Mountain Apt. 103,210-042-7669,FL,Boynton Beach,33437,26.513629,-80.174297,"(26.513629, -80.174297)"
2424,Pharmacy,"Green, Santiago and Wheeler",33450 Brenda Stream,598-706-0708,NY,Constable,12926,44.944145,-74.327316,"(44.944145, -74.327316)"
2425,Hospital,Wyatt-Estrada,9343 Martin View Suite 065,487-165-8481,OK,Rose,74364,36.292495,-95.222792,"(36.292495, -95.222792)"
2426,Hospital,White-Holden,7693 Jeffrey Court,647-658-9835,FL,Gainesville,32603,29.718807,-82.353874,"(29.718807, -82.353874)"
2427,Pharmacy,Casey Inc,1310 William Mews Apt. 824,356-444-2840,KS,Protection,67127,37.200135,-99.482888,"(37.200135, -99.482888)"
2428,Pharmacy,"Williams, Nguyen and Wood",8830 Boyd Flat,874-717-7994,NY,Newcomb,12879,44.145678,-73.815204,"(44.145678, -73.81520400000002)"
2429,Hospital,"Ruiz, Mccormick and Dawson",044 Ross Plaza Apt. 455,580-854-1713,PA,Lucinda,16235,41.300236,-79.35779,"(41.300236, -79.35779000000002)"
2430,Hospital,Gomez-Reed,580 Hardin Tunnel Suite 714,246-713-1187,CA,Sacramento,95864,38.586554,-121.379467,"(38.586554, -121.379467)"
2431,Pharmacy,"Khan, Fowler and Blair",19865 Rice Prairie,857-352-7184,TX,Langtry,78871,29.763171,-101.230032,"(29.763171000000003, -101.230032)"
2432,Hospital,Long Ltd,701 James Freeway Apt. 135,305-332-3455,CA,Riverside,92507,33.752886,-116.055617,"(33.752886, -116.055617)"
2433,Pharmacy,Maynard-Clark,8502 Jessica Ford,652-515-4616,CA,Lancaster,93534,33.786594,-118.298662,"(33.786594, -118.298662)"
2434,Hospital,Hill-Terry,2083 Gloria Locks,409-886-5009,TX,Marshall,75671,32.522659,-94.389476,"(32.522659000000004, -94.389476)"
2435,Pharmacy,"Hopkins, Peters and Nash",4200 Carlson Estates Apt. 745,147-881-1889,AR,Earle,72331,35.270213,-90.355335,"(35.270213, -90.355335)"
2436,Pharmacy,"House, Ortega and Shepherd",63035 Hahn Light,268-109-1344,NY,Athens,12015,42.28004,-73.837035,"(42.28004, -73.837035)"
2437,Pharmacy,"Clark, Webb and Jackson",458 Dalton Neck,497-331-2357,VA,Mount Jackson,22842,38.785693,-78.680304,"(38.785693, -78.680304)"
2438,Pharmacy,"Miller, Williams and Walker",3849 Shirley Forks Apt. 146,710-049-5414,PA,Blue Ball,17506,40.117326,-76.052379,"(40.117326, -76.052379)"
2439,Pharmacy,Perkins Group,463 Jessica Valleys,199-483-6655,KY,South Williamson,41503,37.48871,-82.310048,"(37.48871, -82.310048)"
2440,Hospital,Cisneros-Mann,111 Kristin Road Suite 941,262-608-6152,TX,Pecan Gap,75469,33.442173,-95.851141,"(33.442173, -95.851141)"
2441,Pharmacy,Calderon-Blackwell,69403 Joseph Path,140-250-8509,MD,Gaithersburg,20884,39.143979,-77.207617,"(39.143979, -77.207617)"
2442,Pharmacy,Ford-Kelly,9491 Amy Coves,789-746-3199,OK,Nashoba,74558,34.418801,-95.358406,"(34.418801, -95.358406)"
2443,Pharmacy,Preston-Hanna,375 Mcfarland Prairie,224-458-6390,WV,Institute,25112,38.282497,-81.56514,"(38.282497, -81.56514)"
2444,Pharmacy,Mason-Bell,608 William Islands Suite 366,423-620-6475,ME,Bangor,4402,45.519867,-68.647416,"(45.519867, -68.647416)"
2445,Pharmacy,Chavez-Smith,99520 Chambers Mall,226-232-1246,CA,San Diego,92120,32.794947,-117.079863,"(32.794947, -117.079863)"
2446,Hospital,Gordon-Green,074 Steven Street,769-198-6597,WI,Sussex,53089,43.148887,-88.245381,"(43.148887, -88.24538100000002)"
2447,Pharmacy,"Anderson, Jackson and Boyd",282 Thomas Falls Suite 548,945-305-3361,FL,Vero Beach,32960,27.638005,-80.40294,"(27.638005, -80.40294)"
2448,Pharmacy,Brock-Thompson,910 Joseph Station Suite 107,939-443-2688,MA,South Dartmouth,2748,41.566464,-70.984253,"(41.566464, -70.98425300000002)"
2449,Pharmacy,Kennedy LLC,21408 Long Lock Apt. 384,410-403-4179,FL,Sarasota,34276,27.167521,-82.380967,"(27.167521, -82.380967)"
2450,Pharmacy,"Barker, Stewart and Santos",7410 Lindsay Parkway,381-319-4930,NH,Bristol,3222,43.70781,-71.72158,"(43.70781, -71.72158)"
2451,Hospital,Medina-Harris,835 Rebekah Port,303-562-2812,NC,Marietta,28362,34.379114,-79.127936,"(34.379114, -79.127936)"
2452,Pharmacy,Sullivan Ltd,830 Bailey Glens Apt. 182,307-219-2302,TX,Killeen,76544,31.128195,-97.746948,"(31.128195, -97.746948)"
2453,Hospital,"Lee, Armstrong and Martin",87273 Jesse Circles,870-732-9643,IL,Fulton,61252,41.79088,-90.112432,"(41.79088, -90.112432)"
